experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr9-claude-effort=medium-main-result,16ac34f,SmartAddGAM_100r,"SmartAdditiveGAM with 100 rounds, lr=0.2 (fewer, larger steps for simpler shape functions)",257.3384615384616,7.69,0.6279,0.6624,1.0,0.5294117647058824,1.0,0.0,1.0,0.4,0.5769230769230769,0.6153846153846154,0.5769230769230769,0.6923076923076923,0.5384615384615384,0.9629629629629628,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_16ac34f_smart_add_gam_100r.py,apr9-claude-effort=medium-main-result::16ac34f::SmartAddGAM_100r
apr12-codex-5.3-effort=default,25a74e5,ResidualSymbolicRidgeV1,Ridge linear backbone with up to two greedily selected symbolic residual terms (hinge/square/interaction) and explicit exact equation,325.4076923076923,19.65,0.5814,0.6624,0.8333333333333334,0.4705882352941176,0.8333333333333334,0.0,1.0,0.5,0.9230769230769232,0.5384615384615384,0.6538461538461539,0.3846153846153846,0.6153846153846154,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_25a74e5_residualsymbolicridgev1.py,apr12-codex-5.3-effort=default::25a74e5::ResidualSymbolicRidgeV1
apr17-codex-5.3-effort=high,5ce1fc1,OrthSparseAdditive_v1,Ridge linear backbone plus orthogonal forward-selected tiny additive correction set (hinge/abs/square + few interactions),301.5076923076923,16.95,0.4884,0.6624,0.8333333333333334,0.2941176470588235,0.8333333333333334,1.0,0.5,0.3,0.7692307692307693,0.4230769230769231,0.6153846153846154,0.8076923076923077,0.7692307692307693,0.5925925925925926,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_5ce1fc1_orth_sparse_additive_v1.py,apr17-codex-5.3-effort=high::5ce1fc1::OrthSparseAdditive_v1
apr19-claude-4.7-effort=medium-rerun3,d972175,GreedyForwardOLS_v1,"Greedy forward feature selection (SSE-minimizing) up to 8, then OLS",346.7076923076923,36.18,0.7674,0.6624,1.0,0.6666666666666666,1.0,0.5,1.0,0.8,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/success/interpretable_regressor_d972175_GreedyForwardOLS_v1.py,apr19-claude-4.7-effort=medium-rerun3::d972175::GreedyForwardOLS_v1
apr12-codex-5.3-effort=default,16e42c8,SparseBackboneTwoKnotV1,Sparse L1 backbone with one validation-selected two-knot piecewise correction on a single feature and exact symbolic equation,347.4384615384615,27.86,0.3953,0.6624,0.8333333333333334,0.1764705882352941,0.8333333333333334,0.5,1.0,0.1,0.8076923076923077,0.6153846153846154,0.6153846153846154,0.3846153846153846,0.6538461538461539,0.8888888888888888,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_16e42c8_sparse_backbone_two_knot_v1.py,apr12-codex-5.3-effort=default::16e42c8::SparseBackboneTwoKnotV1
apr20-claude-4.7-effort=medium-rerun4,ea83201,HybridGAM_v27,HybridGAM: RF 180/d10 shrunk by 0.25 (between v17 and v18),217.5692307692308,34.62,0.7907,0.6624,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.9,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_ea83201_HybridGAM_v27.py,apr20-claude-4.7-effort=medium-rerun4::ea83201::HybridGAM_v27
apr20-claude-4.7-effort=medium-rerun4,477113f,HybridGAM_v16,"HybridGAM: RF 100/d8 residual shrunk by 0.7 (deep trees, moderate weighting)",157.15384615384616,22.0,0.6977,0.6624,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_477113f_HybridGAM_v16.py,apr20-claude-4.7-effort=medium-rerun4::477113f::HybridGAM_v16
apr9-claude-effort=medium-main-result,cf304c2,SplineGAM_v1,"Piecewise-linear GAM: Ridge on linear spline basis (3 knots), adaptive display",247.05384615384617,8.42,0.4419,0.6561,1.0,0.2941176470588235,0.6666666666666666,0.0,1.0,0.2,0.7692307692307693,0.5769230769230769,0.7307692307692307,0.4615384615384615,0.5769230769230769,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_cf304c2_spline_gam.py,apr9-claude-effort=medium-main-result::cf304c2::SplineGAM_v1
apr20-claude-4.7-effort=medium-rerun4,ad24d6d,BaggedAdditiveGAM_v1,Bagged 3-GAM ensemble (subsample=0.9); display uses consensus GAM fit on full data,319.24615384615385,46.68,0.7442,0.6561,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.4615384615384615,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ad24d6d_BaggedAdditiveGAM_v1.py,apr20-claude-4.7-effort=medium-rerun4::ad24d6d::BaggedAdditiveGAM_v1
apr13-claude-effort=high,683dbfd,StdRidgeRF_v1,Standardized Ridge (coefficients in original space) + 0.39x RF residual,210.24615384615385,7.12,0.7674,0.6561,1.0,0.7058823529411765,0.8333333333333334,0.0,1.0,0.8,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.4615384615384615,0.7307692307692307,0.7407407407407407,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_683dbfd_StdRidgeRF_v1.py,apr13-claude-effort=high::683dbfd::StdRidgeRF_v1
apr13-claude-effort=high,2587ada,RidgeRFResid_full,Ridge display + full RF residual correction (100 trees depth-5),193.15384615384616,5.97,0.6279,0.6561,1.0,0.6470588235294118,0.5,0.0,1.0,0.5,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_2587ada_RidgeRFResid_full.py,apr13-claude-effort=high::2587ada::RidgeRFResid_full
apr13-claude-effort=high,b84d0e5,RidgeRFResid_v2,"Ridge display + scaled RF correction (0.3x weight, 50 trees depth-4)",250.1,7.68,0.7907,0.6561,1.0,0.7647058823529411,0.6666666666666666,0.0,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_b84d0e5_RidgeRFResid_v2.py,apr13-claude-effort=high::b84d0e5::RidgeRFResid_v2
apr20-claude-4.7-effort=medium-rerun4,6c82f5b,HybridGAM_v12,SmartAdditiveGAM + hidden 100-tree depth=3 GBM residual (lr=0.05),171.93076923076924,25.43,0.6512,0.6561,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.6,0.6923076923076923,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_6c82f5b_HybridGAM_v12.py,apr20-claude-4.7-effort=medium-rerun4::6c82f5b::HybridGAM_v12
apr20-claude-4.7-effort=medium-rerun4,bc87f4a,HybridGAM_v3,SmartAdditiveGAM display + hidden 100-tree depth-3 residual GBM (lr=0.05),171.93076923076924,24.43,0.6512,0.6561,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.6,0.6923076923076923,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_bc87f4a_HybridGAM_v3.py,apr20-claude-4.7-effort=medium-rerun4::bc87f4a::HybridGAM_v3
apr20-claude-4.7-effort=medium-rerun4,49b372b,HybridGAM_v2,SmartAdditiveGAM display + hidden 60-tree depth-3 residual GBM (lr=0.05),170.19230769230768,25.29,0.6977,0.6561,1.0,0.5882352941176471,0.6666666666666666,1.0,1.0,0.6,0.6923076923076923,0.5384615384615384,0.6538461538461539,0.5769230769230769,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_49b372b_HybridGAM_v2.py,apr20-claude-4.7-effort=medium-rerun4::49b372b::HybridGAM_v2
apr13-claude-effort=high,8b8136c,RidgeRFResid_v7,"Ridge display + scaled RF correction (0.375x weight, 50 trees depth-4)",231.7692307692308,7.4,0.7907,0.6561,1.0,0.7647058823529411,0.6666666666666666,0.0,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5384615384615384,0.6538461538461539,0.7407407407407407,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_8b8136c_RidgeRFResid_v7.py,apr13-claude-effort=high::8b8136c::RidgeRFResid_v7
apr17-claude-4.7-effort=xhigh,cd10ee9,SmartKnotLinear,"Linear base + at most one data-driven hinge per feature (added only if it cuts residual SSE >=1%), LassoCV select, OLS debias.",215.2230769230769,7.94,0.5116,0.6561,1.0,0.3529411764705882,0.8333333333333334,0.0,1.0,0.3,0.7692307692307693,0.5384615384615384,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.8888888888888888,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_cd10ee9_SmartKnotLinear.py,apr17-claude-4.7-effort=xhigh::cd10ee9::SmartKnotLinear
apr13-claude-effort=high,b14bd1c,RidgeSVRResid_v1,Ridge display + 0.39x SVR RBF residual correction,220.7615384615385,6.94,0.7442,0.6561,1.0,0.7647058823529411,0.6666666666666666,0.0,1.0,0.7,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.6153846153846154,0.7407407407407407,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_b14bd1c_RidgeSVRResid_v1.py,apr13-claude-effort=high::b14bd1c::RidgeSVRResid_v1
apr20-claude-4.7-effort=medium-rerun4,35d6c02,HybridGAM_v14,HybridGAM v5 variant: RF 50/d5 residual with max_features=sqrt (more diverse trees),170.57692307692307,26.48,0.7209,0.6561,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_35d6c02_HybridGAM_v14.py,apr20-claude-4.7-effort=medium-rerun4::35d6c02::HybridGAM_v14
apr19-codex-5.3-effort=xhigh,1c69d40,CalibratedTeacherAnchorAtlasApr19b,"Calibrated teacher-anchor regressor: HistGradientBoosting predictive teacher (optional TabPFN gate disabled by default), affine teacher calibration, convex blending with a ridge anchor, and probe-answer simulation atlas outputs.",275.7230769230769,32.97,0.9767,0.6561,1.0,1.0,1.0,0.5,1.0,1.0,0.8461538461538461,0.4615384615384615,0.5384615384615384,0.8076923076923077,0.5769230769230769,0.7037037037037037,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_1c69d40_calibratedteacheranchoratlasapr19b.py,apr19-codex-5.3-effort=xhigh::1c69d40::CalibratedTeacherAnchorAtlasApr19b
apr19-codex-5.3-effort=xhigh,8dcc144,ResidualGradientProbeAtlasApr18bj,"Residualized hybrid: ridge backbone plus gradient-boosting residual expert with closed-form blend scaling, exposed through the probe-answer simulation atlas.",268.95384615384614,31.88,0.9535,0.6561,1.0,1.0,1.0,0.5,0.5,1.0,0.7307692307692307,0.5769230769230769,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.7777777777777778,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_8dcc144_residualgradientprobeatlasapr18bj.py,apr19-codex-5.3-effort=xhigh::8dcc144::ResidualGradientProbeAtlasApr18bj
apr9-claude-effort=medium-main-result,f2977b4,SmartAdditive_v3,SmartAdditive with R2 threshold 0.75 (more features linearized),264.44615384615383,9.02,0.6512,0.6561,0.8333333333333334,0.5294117647058824,0.8333333333333334,0.5,1.0,0.6,0.5384615384615384,0.6538461538461539,0.7692307692307693,0.4615384615384615,0.6153846153846154,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_f2977b4_smart_additive_v3.py,apr9-claude-effort=medium-main-result::f2977b4::SmartAdditive_v3
apr20-claude-4.7-effort=medium-rerun4,bd2cbca,HybridGAM_v22,HybridGAM: RF 400/d5 no shrinkage (bigger ensemble than v8 for deeper rank push),149.46153846153845,20.62,0.6744,0.6561,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.6,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_bd2cbca_HybridGAM_v22.py,apr20-claude-4.7-effort=medium-rerun4::bd2cbca::HybridGAM_v22
apr19-codex-5.3-effort=xhigh,60e4e96,TabPFNResidualAdapterApr18ao,Callsite-gated bounded TabPFN teacher (sample/feature caps) with validation-gated residual HistGB correction; fallback to validation tournament over HistGB/ExtraTrees/GBM/EBM/ridge-linear while retaining sparse probe-card interpretability path.,124.83846153846154,13.08,0.9767,0.6561,1.0,1.0,1.0,0.5,1.0,1.0,0.5769230769230769,1.0,0.8846153846153846,0.0,0.4615384615384615,1.0,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_60e4e96_tabpfnresidualadapterapr18ao.py,apr19-codex-5.3-effort=xhigh::60e4e96::TabPFNResidualAdapterApr18ao
apr20-claude-4.7-effort=medium-rerun4,9666e6e,OLSPlain_v2,Plain OLS on raw features with clean readable formula,343.04615384615386,47.02,0.7209,0.6561,1.0,0.6,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.3461538461538461,0.8076923076923077,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_9666e6e_OLSPlain_v2.py,apr20-claude-4.7-effort=medium-rerun4::9666e6e::OLSPlain_v2
apr20-claude-4.7-effort=medium-rerun4,ee04192,HybridGAM_v28,HybridGAM: RF 80/d6 shrunk by 0.8 (gap between v5 and v15),154.2923076923077,21.35,0.6977,0.6561,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ee04192_HybridGAM_v28.py,apr20-claude-4.7-effort=medium-rerun4::ee04192::HybridGAM_v28
apr12-codex-5.3-effort=default,0eee18f,DenseRidgeOneKnotV1,Dense ridge linear equation with holdout-selected alpha plus one learned one-feature two-hinge knot correction for nonlinear residuals,325.2846153846154,22.6,0.6279,0.6497,0.8333333333333334,0.6470588235294118,0.6666666666666666,0.0,0.5,0.6,0.9615384615384616,0.5384615384615384,0.5769230769230769,0.5,0.4615384615384615,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_0eee18f_denseridgeoneknotv1.py,apr12-codex-5.3-effort=default::0eee18f::DenseRidgeOneKnotV1
apr17-claude-4.7-effort=xhigh,8f9e527,AdaptiveSelector,Selects between LinearPlusStumps with 0/4/12 stumps via 3-fold CV. Adapts complexity per dataset.,290.82307692307694,10.95,0.7442,0.6497,1.0,0.7058823529411765,0.6666666666666666,0.5,1.0,0.7,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.3846153846153846,0.6923076923076923,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_8f9e527_AdaptiveModelSelector.py,apr17-claude-4.7-effort=xhigh::8f9e527::AdaptiveSelector
apr20-claude-4.7-effort=medium-rerun4,765cf60,SmartAdditiveGAM_v3,Boosted-stump GAM (piecewise predict) + display-only linear approx (R^2>0.85) to keep readable formula,332.8,49.65,0.6512,0.6497,1.0,0.4705882352941176,0.8333333333333334,0.5,1.0,0.6,0.7307692307692307,0.4615384615384615,0.5769230769230769,0.6538461538461539,0.6538461538461539,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_765cf60_SmartAdditiveGAM_v3.py,apr20-claude-4.7-effort=medium-rerun4::765cf60::SmartAdditiveGAM_v3
apr9-claude-effort=medium-main-result,b8d9ac4,SmartAddGAM_compact,SmartAdditiveGAM R2=0.90 with nonlinear features simplified to 5 display bins,255.43846153846152,8.32,0.6512,0.6497,1.0,0.6470588235294118,0.8333333333333334,0.0,1.0,0.4,0.6153846153846154,0.5769230769230769,0.7307692307692307,0.5384615384615384,0.5,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_b8d9ac4_compact.py,apr9-claude-effort=medium-main-result::b8d9ac4::SmartAddGAM_compact
apr20-claude-4.7-effort=medium-rerun4,acacb3c,HybridGAM_v4,"SmartAdditiveGAM display + hidden 80-tree depth-2 residual GBM (lr=0.05, less interaction)",188.12307692307687,29.57,0.6977,0.6497,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_acacb3c_HybridGAM_v4.py,apr20-claude-4.7-effort=medium-rerun4::acacb3c::HybridGAM_v4
apr20-claude-4.7-effort=medium-rerun4,555dfad,HybridGAM_v13,SmartAdditiveGAM + hidden 30-tree RF depth=3 residual (smaller/conservative vs v5),176.6,28.14,0.7209,0.6497,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.6538461538461539,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_555dfad_HybridGAM_v13.py,apr20-claude-4.7-effort=medium-rerun4::555dfad::HybridGAM_v13
apr20-claude-4.7-effort=medium-rerun4,dc861c9,HybridGAM_v5,SmartAdditiveGAM display + hidden 50-tree RandomForest depth-5 residual,155.8,22.02,0.7209,0.6497,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_dc861c9_HybridGAM_v5.py,apr20-claude-4.7-effort=medium-rerun4::dc861c9::HybridGAM_v5
apr17-claude-4.7-effort=xhigh,c2dc226,AdaptiveSelector5,"CV selects between LinearPlusStumps with 0/4/8/12/20 stumps (5 candidates, broader range).",288.8692307692308,12.37,0.6977,0.6497,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.6,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.3846153846153846,0.6923076923076923,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_c2dc226_AdaptiveSelector5.py,apr17-claude-4.7-effort=xhigh::c2dc226::AdaptiveSelector5
apr17-claude-4.7-effort=xhigh,b1b255c,AdaptiveSelectorTiered,AdaptiveSelector with tiered-importance display (primary/secondary/weak categories).,290.82307692307694,12.95,0.7442,0.6497,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,1.0,0.8461538461538461,0.5769230769230769,0.6923076923076923,0.2692307692307692,0.6923076923076923,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_b1b255c_AdaptiveSelectorTiered.py,apr17-claude-4.7-effort=xhigh::b1b255c::AdaptiveSelectorTiered
apr17-codex-5.3-effort=high,649c6aa,QuantizedSparseBasis_v1,Forward-selected sparse nonlinear basis (linear/hinge/square/interaction) with post-fit coefficient quantization for arithmetic simulatability,255.25384615384613,10.49,0.5349,0.6497,1.0,0.2941176470588235,1.0,0.0,1.0,0.4,0.8076923076923077,0.6153846153846154,0.6153846153846154,0.4615384615384615,0.5,0.8888888888888888,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_649c6aa_quantized_sparse_basis_v1.py,apr17-codex-5.3-effort=high::649c6aa::QuantizedSparseBasis_v1
apr13-claude-effort=high,1189852,RidgeRFResid_hi,Ridge display + 0.6x RF residual (100 trees depth-5) — high-rank Pareto point,195.42307692307693,6.58,0.6744,0.6497,1.0,0.7058823529411765,0.5,0.0,1.0,0.6,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.4615384615384615,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_1189852_RidgeRFResid_hi.py,apr13-claude-effort=high::1189852::RidgeRFResid_hi
apr20-claude-4.7-effort=medium-rerun4,19b6719,HybridGAM_v7,SmartAdditiveGAM display + hidden 75-tree RandomForest depth-4 residual,160.55384615384617,23.8,0.7209,0.6497,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_19b6719_HybridGAM_v7.py,apr20-claude-4.7-effort=medium-rerun4::19b6719::HybridGAM_v7
apr19-claude-4.7-effort=medium-rerun3,3b6b183,LassoCVClean_v1,LassoCV with clean linear formula in original scale,336.66153846153844,30.4,0.6977,0.6497,1.0,0.4,1.0,0.5,1.0,0.9,0.6923076923076923,0.5769230769230769,0.6153846153846154,0.3846153846153846,0.8461538461538461,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_3b6b183_LassoCVClean_v1.py,apr19-claude-4.7-effort=medium-rerun3::3b6b183::LassoCVClean_v1
apr17-claude-4.7-effort=xhigh,6e9b9fa,LinearPlusStumps12_sorted,RidgeCV linear + 12 stumps sorted by |delta| in display.,291.03076923076924,14.95,0.6977,0.6497,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.5,0.7692307692307693,0.6153846153846154,0.7307692307692307,0.4230769230769231,0.5384615384615384,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_6e9b9fa_LinearPlusStumps12_sorted.py,apr17-claude-4.7-effort=xhigh::6e9b9fa::LinearPlusStumps12_sorted
apr12-codex-5.3-effort=default,d68a414,SparseLinHingeV2,Sparse L1-selected linear equation plus up to two greedy hinge residual terms for compact nonlinear correction,305.82307692307694,10.8,0.6512,0.6497,0.8333333333333334,0.4705882352941176,0.8333333333333334,0.5,1.0,0.7,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.4615384615384615,0.6153846153846154,1.0,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_d68a414_sparselinhingev2.py,apr12-codex-5.3-effort=default::d68a414::SparseLinHingeV2
apr12-codex-5.3-effort=default,f631b6e,SparseBackboneOffsetRuleV1,Sparse linear backbone with one optional threshold-based residual offset rule for simple piecewise calibration,342.11538461538464,35.23,0.6279,0.6497,0.8333333333333334,0.4117647058823529,0.8333333333333334,1.0,1.0,0.6,0.7692307692307693,0.5769230769230769,0.6538461538461539,0.4230769230769231,0.7307692307692307,0.7407407407407407,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_f631b6e_sparsebackboneoffsetrulev1.py,apr12-codex-5.3-effort=default::f631b6e::SparseBackboneOffsetRuleV1
apr17-codex-5.3-effort=high,48c1b7a,ValGatedTeacherAuditAtlas_v1,"Dual-path regressor with validation-gated multi-teacher batch ensemble (HGB/RF/GBM/Ridge, optional TabPFN) plus distilled compact linear single-row audit atlas and explicit prompt-answer map",170.57692307692307,15.06,1.0,0.6497,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,0.6538461538461539,0.8846153846153846,0.4615384615384615,0.5769230769230769,0.8888888888888888,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/success/interpretable_regressor_48c1b7a_val_gated_teacher_audit_atlas_v1.py,apr17-codex-5.3-effort=high::48c1b7a::ValGatedTeacherAuditAtlas_v1
apr17-codex-5.3-effort=high,b7bc0f2,SparseTriBinAdditive_v1,Sparse ridge linear backbone plus up to two single-feature tri-bin residual corrections,335.16923076923075,14.91,0.6279,0.6497,1.0,0.4117647058823529,1.0,0.0,1.0,0.6,0.8076923076923077,0.6538461538461539,0.6153846153846154,0.5,0.5,0.8148148148148148,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_b7bc0f2_sparse_tribin_additive_v1.py,apr17-codex-5.3-effort=high::b7bc0f2::SparseTriBinAdditive_v1
apr17-claude-4.7-effort=xhigh,54026b0,LinearPlusStumps12,RidgeCV linear + up to 12 additive stumps on residuals (more stumps for better rank).,291.03076923076924,9.98,0.7209,0.6497,1.0,0.7058823529411765,0.6666666666666666,0.5,1.0,0.6,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.5,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_54026b0_LinearPlusStumps12.py,apr17-claude-4.7-effort=xhigh::54026b0::LinearPlusStumps12
apr17-claude-4.7-effort=xhigh,7012f34,LinearPlusStumps12_v2,RidgeCV + 12 one-sided stumps (sanity re-run of best architecture).,291.03076923076924,12.45,0.6977,0.6497,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.5,0.7692307692307693,0.6153846153846154,0.7307692307692307,0.4230769230769231,0.5384615384615384,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_7012f34_LinearPlusStumps12_v2.py,apr17-claude-4.7-effort=xhigh::7012f34::LinearPlusStumps12_v2
apr19-codex-5.3-effort=xhigh,954b258,QuantileResidualBoostAtlasApr18bc,"Primary GradientBoosting expert with residual HistGradientBoosting adapter and custom quantile-binned residual correction, blended with a sparse ridge student and exposed through a probe-answer simulation atlas.",227.94615384615383,22.75,0.9767,0.6433,1.0,1.0,1.0,0.5,1.0,1.0,0.8076923076923077,0.3846153846153846,0.5769230769230769,0.6923076923076923,0.6538461538461539,0.7407407407407407,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_954b258_quantileresidualboostatlasapr18bc.py,apr19-codex-5.3-effort=xhigh::954b258::QuantileResidualBoostAtlasApr18bc
