experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr19-claude-4.7-effort=medium-rerun2,9c4f581,SparseQuadOLS,"Top-8 LassoCV linear features + x^2 of top-3 of those, joint OLS",297.4384615384615,22.2,0.5116,0.535,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.5,1.0,0.5,0.5384615384615384,0.4230769230769231,0.5769230769230769,0.34615384615384615,0.6538461538461539,0.6666666666666666,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_9c4f581_SparseQuadOLS.py,apr19-claude-4.7-effort=medium-rerun2::9c4f581::SparseQuadOLS
apr19-claude-4.7-effort=medium-rerun2,3d40211,TopKContribOLS,"Full OLS, rank features by |coef*std|, keep top-8, refit OLS",297.4384615384615,31.2,0.5116,0.535,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.5,1.0,0.5,0.5384615384615384,0.4230769230769231,0.5769230769230769,0.34615384615384615,0.6538461538461539,0.6666666666666666,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_3d40211_TopKContribOLS.py,apr19-claude-4.7-effort=medium-rerun2::3d40211::TopKContribOLS
apr19-claude-4.7-effort=medium-rerun2,b5d6657,PrunedRidgeCV,RidgeCV on all feats; prune feats with |c*std|<5% max; refit RidgeCV,297.4384615384615,27.2,0.5116,0.535,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.5,1.0,0.5,0.5384615384615384,0.4230769230769231,0.5769230769230769,0.34615384615384615,0.6538461538461539,0.6666666666666666,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_b5d6657_PrunedRidgeCV.py,apr19-claude-4.7-effort=medium-rerun2::b5d6657::PrunedRidgeCV
apr19-claude-4.7-effort=medium-rerun2,e14bca2,SparseLinearOLS_k12,"LassoCV-selected top-12 features, refit OLS",297.4384615384615,25.2,0.5116,0.535,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.5,1.0,0.5,0.5384615384615384,0.4230769230769231,0.5769230769230769,0.34615384615384615,0.6538461538461539,0.6666666666666666,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_e14bca2_SparseLinearOLS_k12.py,apr19-claude-4.7-effort=medium-rerun2::e14bca2::SparseLinearOLS_k12
apr19-claude-4.7-effort=medium-rerun2,1af6f03,PureLassoCV,LassoCV on standardized X; coefs projected back to original scale; only nonzero shown,297.4384615384615,26.2,0.5116,0.535,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.5,1.0,0.5,0.5384615384615384,0.4230769230769231,0.5769230769230769,0.34615384615384615,0.6538461538461539,0.6666666666666666,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_1af6f03_PureLassoCV.py,apr19-claude-4.7-effort=medium-rerun2::1af6f03::PureLassoCV
apr19-codex-5.3-effort=xhigh,3c13b6d,SparseProbeAtlasApr18z,Greedy sparse basis regressor (linear/quadratic/hinge/step/interaction terms) with compact probe-answer atlas for direct simulation and counterfactual prompts.,298.9769230769231,21.49,0.9767,0.707,1.0,1.0,1.0,0.5,1.0,1.0,0.8846153846153846,0.5769230769230769,0.5769230769230769,0.7307692307692307,0.5769230769230769,0.8888888888888888,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_3c13b6d_sparseprobeatlasapr18z.py,apr19-codex-5.3-effort=xhigh::3c13b6d::SparseProbeAtlasApr18z
apr19-codex-5.3-effort=xhigh,fd0d422,SparseHingeGreedyApr18a,Custom sparse basis regressor: greedy-selected linear/quadratic/hinge/step/interaction terms with explicit equation string.,298.9769230769231,8.68,0.4651,0.6178,0.8333333333333334,0.35294117647058826,0.8333333333333334,0.0,1.0,0.2,0.6153846153846154,0.5769230769230769,0.6538461538461539,0.5,0.5384615384615384,0.8148148148148148,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_fd0d422_sparsehingegreedyapr18a.py,apr19-codex-5.3-effort=xhigh::fd0d422::SparseHingeGreedyApr18a
apr20-claude-4.7-effort=medium-rerun4,15acd93,HingeMedianOLS_v1,"Additive piecewise-linear: raw + ReLU hinges at median per feature, LassoCV-selected, OLS refit",300.2769230769231,44.75,0.5581,0.6242,0.8333333333333334,0.4117647058823529,0.8333333333333334,0.0,1.0,0.5,0.7692307692307693,0.5,0.5384615384615384,0.5384615384615384,0.5,0.8888888888888888,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_15acd93_HingeMedianOLS_v1.py,apr20-claude-4.7-effort=medium-rerun4::15acd93::HingeMedianOLS_v1
apr20-claude-4.7-effort=medium-rerun4,7ac4bff,InteractionGAM_v1,SmartAdditiveGAM + single best x_i*x_j bilinear interaction term (selected from top-10 features),300.37692307692305,45.26,0.7442,0.5987,1.0,0.5882352941176471,1.0,0.5,1.0,0.7,0.7307692307692307,0.6153846153846154,0.5769230769230769,0.3076923076923077,0.5769230769230769,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_7ac4bff_InteractionGAM_v1.py,apr20-claude-4.7-effort=medium-rerun4::7ac4bff::InteractionGAM_v1
apr9-claude-effort=medium-main-result,fa2aada,SmoothGAM_boost2,SmoothAdditiveGAM + Phase 2 extra boosting on nonlinear features,301.2307692307692,8.58,0.7442,0.7134,1.0,0.5882352941176471,1.0,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.7307692307692307,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_fa2aada_boost2.py,apr9-claude-effort=medium-main-result::fa2aada::SmoothGAM_boost2
apr17-codex-5.3-effort=high,5ce1fc1,OrthSparseAdditive_v1,Ridge linear backbone plus orthogonal forward-selected tiny additive correction set (hinge/abs/square + few interactions),301.5076923076923,16.95,0.4884,0.6624,0.8333333333333334,0.29411764705882354,0.8333333333333334,1.0,0.5,0.3,0.7692307692307693,0.4230769230769231,0.6153846153846154,0.8076923076923077,0.7692307692307693,0.5925925925925926,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_5ce1fc1_orth_sparse_additive_v1.py,apr17-codex-5.3-effort=high::5ce1fc1::OrthSparseAdditive_v1
apr19-claude-4.7-effort=medium-rerun2,f42e7a6,LinearPlusStumps_v1,Sparse OLS (k=8) + 4 greedy decision stumps on residuals; linear formula + if-then adjustments,301.9,24.4,0.6047,0.5478,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.5,1.0,0.7,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.2692307692307692,0.5,0.8148148148148148,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_f42e7a6_LinearPlusStumps_v1.py,apr19-claude-4.7-effort=medium-rerun2::f42e7a6::LinearPlusStumps_v1
apr12-codex-5.3-effort=default,dafb647,SplitAdjustedRidgeV1,Global ridge backbone with one optional threshold split and compact leaf-specific residual linear adjustments,301.9076923076923,19.6,0.6047,0.707,1.0,0.4117647058823529,0.8333333333333334,0.5,1.0,0.5,0.9230769230769231,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_dafb647_splitadjustedridgev1.py,apr12-codex-5.3-effort=default::dafb647::SplitAdjustedRidgeV1
apr17-claude-4.7-effort=xhigh,704a31c,LinearPlusStumps_lr05,"RidgeCV linear + stumps with learning_rate=0.5, max 20 stumps.",303.66153846153844,14.72,0.6047,,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.3,,,,,,,,apr17-claude-4.7-effort=xhigh::704a31c::LinearPlusStumps_lr05
apr19-claude-4.7-effort=medium-rerun2,2c27e9d,LinearTreeBoost_v1,Sparse OLS top-8 trunk + shallow decision tree (6 leaves) on residuals; prints linear formula + tree,304.0230769230769,27.29,0.6512,0.5732,0.6666666666666666,0.5294117647058824,0.6666666666666666,0.5,1.0,0.8,0.5,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.5,0.8148148148148148,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_2c27e9d_LinearTreeBoost_v1.py,apr19-claude-4.7-effort=medium-rerun2::2c27e9d::LinearTreeBoost_v1
apr9-claude-effort=medium-main-result,004f0ff,GreedyGAM_v1,"Greedy additive stumps with max 5 splits per feature, 300 rounds, lr=0.1",304.26153846153846,14.69,0.5581,0.6115,0.8333333333333334,0.4117647058823529,1.0,0.5,0.0,0.5,0.5769230769230769,0.5,0.5384615384615384,0.38461538461538464,0.7307692307692307,0.9259259259259259,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_004f0ff_greedy_gam_v1.py,apr9-claude-effort=medium-main-result::004f0ff::GreedyGAM_v1
apr12-codex-5.3-effort=default,d68a414,SparseLinHingeV2,Sparse L1-selected linear equation plus up to two greedy hinge residual terms for compact nonlinear correction,305.82307692307694,10.8,0.6512,0.6497,0.8333333333333334,0.47058823529411764,0.8333333333333334,0.5,1.0,0.7,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.46153846153846156,0.6153846153846154,1.0,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_d68a414_sparselinhingev2.py,apr12-codex-5.3-effort=default::d68a414::SparseLinHingeV2
apr13-claude-effort=high,cae5f72,RidgeGBMResid_v2,"Ridge display + conservative hidden GBM residual correction (20 stumps, lr=0.05)",306.38461538461536,8.37,0.7209,,1.0,0.5882352941176471,0.6666666666666666,0.0,1.0,0.9,,,,,,,,apr13-claude-effort=high::cae5f72::RidgeGBMResid_v2
apr17-codex-5.3-effort=high,d404381,CompactSplineRidge_v1,Dense linear ridge backbone with validation-pruned compact spline basis (abs/square/hinge + few interactions),307.26153846153846,17.34,0.4186,0.6178,0.6666666666666666,0.29411764705882354,0.5,1.0,0.0,0.4,0.9230769230769231,0.15384615384615385,0.6538461538461539,0.6538461538461539,0.6923076923076923,0.6296296296296297,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_d404381_compact_spline_ridge.py,apr17-codex-5.3-effort=high::d404381::CompactSplineRidge_v1
apr12-codex-5.3-effort=default,baseline,RuleFit,RuleFit with up to 20 max_rules,308.83076923076925,8.0,0.2791,0.5478,0.8333333333333334,0.11764705882352941,0.5,0.0,0.5,0.1,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.4230769230769231,0.4230769230769231,0.7037037037037037,,baseline::RuleFit
apr9-claude-effort=medium-main-result,59d0126,SmoothGAM_2pass,"SmartAdditiveGAM + Laplacian smoothing (2 passes, 0.6/0.2/0.2)",309.1384615384615,9.09,0.6047,0.6943,1.0,0.4117647058823529,1.0,0.5,1.0,0.4,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.8076923076923077,0.6153846153846154,1.0,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_59d0126_2pass.py,apr9-claude-effort=medium-main-result::59d0126::SmoothGAM_2pass
apr13-claude-effort=high,3dd703e,RidgePlusTree_v1,"Ridge linear base + residual decision tree correction, both fully displayed",309.7153846153846,9.68,0.5116,0.5032,0.5,0.35294117647058826,0.5,0.0,1.0,0.8,0.46153846153846156,0.5769230769230769,0.5384615384615384,0.2692307692307692,0.46153846153846156,0.7037037037037037,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_3dd703e_RidgePlusTree_v1.py,apr13-claude-effort=high::3dd703e::RidgePlusTree_v1
apr17-claude-4.7-effort=xhigh,3028f6d,LinearPlusStumps12_tight,RidgeCV linear + up to 12 stumps with tighter min_stump_frac=0.01 (stops earlier).,309.74615384615385,13.51,0.6744,,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.5,,,,,,,,apr17-claude-4.7-effort=xhigh::3028f6d::LinearPlusStumps12_tight
apr13-claude-effort=high,45dd09d,RoundedRidgeRF_v1,Ridge with rounded coefficients (2dp) + RF on residuals from rounded model,310.95384615384614,9.32,0.6977,,1.0,0.6470588235294118,0.6666666666666666,0.0,1.0,0.7,,,,,,,,apr13-claude-effort=high::45dd09d::RoundedRidgeRF_v1
apr9-claude-effort=medium-main-result,a3857f9,LinearPlusTree_v1,Ridge regression + shallow decision tree (depth 3) on residuals,310.96153846153845,9.89,0.5116,0.5732,0.6666666666666666,0.35294117647058826,0.5,0.5,1.0,0.6,0.5,0.5769230769230769,0.6538461538461539,0.34615384615384615,0.5384615384615384,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_a3857f9_linear_plus_tree_v1.py,apr9-claude-effort=medium-main-result::a3857f9::LinearPlusTree_v1
apr13-claude-effort=high,57486dd,ResidualBoostedRidge_v1,Ridge linear model + greedy threshold correction rules on residuals,311.0769230769231,11.48,0.6279,0.5478,1.0,0.47058823529411764,0.6666666666666666,0.5,1.0,0.6,0.5,0.5384615384615384,0.6153846153846154,0.4230769230769231,0.38461538461538464,0.8148148148148148,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_57486dd_ResidualBoostedRidge_v1.py,apr13-claude-effort=high::57486dd::ResidualBoostedRidge_v1
apr9-claude-effort=medium-main-result,12dcbfb,CompactAdditive_v1,"Boosted stumps with per-feature shape functions quantized to 5 bins max, top 10 features shown",312.5846153846154,9.98,0.6512,0.7134,1.0,0.5882352941176471,0.8333333333333334,0.5,0.5,0.5,0.6153846153846154,0.6538461538461539,0.5769230769230769,0.7307692307692307,0.7692307692307693,0.9259259259259259,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_12dcbfb_compact_additive_v1.py,apr9-claude-effort=medium-main-result::12dcbfb::CompactAdditive_v1
apr12-codex-5.3-effort=default,8e6a96d,ResidualSplitRidgeV1,Dense RidgeCV backbone with one validation-gated threshold split that adds compact residual linear leaf corrections,313.1461538461538,28.97,0.5116,0.5987,1.0,0.35294117647058826,0.8333333333333334,0.0,0.5,0.4,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.4230769230769231,0.38461538461538464,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_8e6a96d_residualsplitridgev1.py,apr12-codex-5.3-effort=default::8e6a96d::ResidualSplitRidgeV1
apr17-codex-5.3-effort=high,af30ff6,DualPathSparseSymbolic_v1,Blended GBM/RF/Ridge batch teacher with sparse forward-selected symbolic single-row equation over linear/square/hinge/interaction terms,313.6818181818182,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,apr17-codex-5.3-effort=high::af30ff6::DualPathSparseSymbolic_v1
apr19-codex-5.3-effort=xhigh,00306e9,BackfitGA2MProbeAtlasApr18bg,"Custom GA2M-style regressor: ridge backbone + quantile-binned additive backfitting + sparse pairwise residual tables, with probe-atlas simulation outputs.",315.0153846153846,35.54,0.9767,0.6369,1.0,1.0,1.0,0.5,1.0,1.0,0.7307692307692307,0.5,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.7407407407407407,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_00306e9_backfit_ga2m_probe_atlas.py,apr19-codex-5.3-effort=xhigh::00306e9::BackfitGA2MProbeAtlasApr18bg
apr12-codex-5.3-effort=default,fd586c4,CompactSymbolicBasisV1,"Greedy-selected compact symbolic additive regressor using linear, square, absolute, hinge, and sparse interaction basis terms with ridge refit",315.3615384615385,15.11,0.4884,0.5924,0.5,0.4117647058823529,0.5,0.0,1.0,0.6,0.7692307692307693,0.5769230769230769,0.5769230769230769,0.2692307692307692,0.5,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_fd586c4_compactsymbolicbasisv1.py,apr12-codex-5.3-effort=default::fd586c4::CompactSymbolicBasisV1
apr9-claude-effort=medium-main-result,a294506,ControlledGAM_v2,"Cyclic additive stumps with max 8 splits per feature (9 intervals), 100 outer rounds",315.39230769230767,15.06,0.4419,0.6306,0.6666666666666666,0.35294117647058826,0.8333333333333334,0.0,0.0,0.4,0.4230769230769231,0.6538461538461539,0.6538461538461539,0.7307692307692307,0.38461538461538464,0.9259259259259259,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_a294506_controlled_gam_v2.py,apr9-claude-effort=medium-main-result::a294506::ControlledGAM_v2
apr17-codex-5.3-effort=high,dd44d76,SnapRidgeOneKnot_v1,"Validation-selected ridge with adaptive linear sparsity, one optional nonlinear residual term, and snapped coefficients",316.11538461538464,15.58,0.7674,0.6815,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.8846153846153846,0.6153846153846154,0.6153846153846154,0.4230769230769231,0.6538461538461539,0.8888888888888888,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_dd44d76_SnapRidgeOneKnot_v1.py,apr17-codex-5.3-effort=high::dd44d76::SnapRidgeOneKnot_v1
apr17-claude-4.7-effort=xhigh,a768539,LinearPlusStumps_unique,"RidgeCV linear + up to 8 stumps, each on a DIFFERENT feature (unique_features=True).",316.5076923076923,11.22,0.7209,,1.0,0.7058823529411765,0.6666666666666666,1.0,1.0,0.5,,,,,,,,apr17-claude-4.7-effort=xhigh::a768539::LinearPlusStumps_unique
apr12-codex-5.3-effort=default,c6e0dfe,SparseRuleResidualV1,Sparse linear backbone with a few additive threshold residual rules learned greedily for compact nonlinear corrections,317.4846153846154,10.4,0.5814,0.6369,0.8333333333333334,0.4117647058823529,0.6666666666666666,0.0,1.0,0.7,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.38461538461538464,0.6538461538461539,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_c6e0dfe_sparseruleresidualv1.py,apr12-codex-5.3-effort=default::c6e0dfe::SparseRuleResidualV1
apr9-claude-effort=medium-main-result,954480d,SmoothGAM_300r,"SmoothAdditiveGAM R2=0.70 hybrid, 300 rounds",318.5230769230769,9.43,0.6744,0.6688,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.5,0.7307692307692307,0.6153846153846154,0.6538461538461539,0.5769230769230769,0.5769230769230769,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_954480d_300r.py,apr9-claude-effort=medium-main-result::954480d::SmoothGAM_300r
apr13-claude-effort=high,619944c,RidgeGBMResid_v6,"Ridge display + scaled GBM correction (0.3x weight, 50 stumps depth-1, lr=0.05)",318.66923076923075,8.48,0.7674,,1.0,0.6470588235294118,0.6666666666666666,0.0,1.0,1.0,,,,,,,,apr13-claude-effort=high::619944c::RidgeGBMResid_v6
apr17-codex-5.3-effort=high,bb924c4,SparseModelTree_v1,Sparse GCV-ridge linear backbone with optional one-threshold split into two compact sparse linear branch equations,318.87692307692305,12.63,0.6512,0.5541,1.0,0.29411764705882354,1.0,1.0,1.0,0.7,0.6538461538461539,0.5384615384615384,0.5769230769230769,0.3076923076923077,0.5769230769230769,0.6666666666666666,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_bb924c4_sparse_model_tree_v1.py,apr17-codex-5.3-effort=high::bb924c4::SparseModelTree_v1
apr20-claude-4.7-effort=medium-rerun4,ad24d6d,BaggedAdditiveGAM_v1,Bagged 3-GAM ensemble (subsample=0.9); display uses consensus GAM fit on full data,319.24615384615385,46.68,0.7442,0.6561,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.46153846153846156,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_ad24d6d_BaggedAdditiveGAM_v1.py,apr20-claude-4.7-effort=medium-rerun4::ad24d6d::BaggedAdditiveGAM_v1
apr9-claude-effort=medium-main-result,2b7cf99,SmoothGAM_gauss,SmoothAdditiveGAM with 5-point Gaussian-style smoothing kernel,320.0076923076923,11.94,0.6512,0.6752,1.0,0.5333333333333333,0.8333333333333334,0.5,1.0,0.6,0.7307692307692307,0.6538461538461539,0.7307692307692307,0.5,0.5384615384615384,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_2b7cf99_gauss.py,apr9-claude-effort=medium-main-result::2b7cf99::SmoothGAM_gauss
apr12-codex-5.3-effort=default,d57a27c,ScreenedOMPFormulaV1,"Greedy sparse symbolic equation over linear, abs, square, hinge, and interaction raw-feature terms with ridge refit",320.6461538461538,22.42,0.4186,0.5732,0.6666666666666666,0.17647058823529413,0.8333333333333334,0.0,1.0,0.4,0.6538461538461539,0.6153846153846154,0.5384615384615384,0.34615384615384615,0.5,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_d57a27c_screenedompformulav1.py,apr12-codex-5.3-effort=default::d57a27c::ScreenedOMPFormulaV1
apr20-claude-4.7-effort=medium-rerun4,e0f8ddf,SmartAdditiveGAM_v4,"Boosted-stump GAM, 300 rounds, coupled linear-display + predict (R^2>0.70)",321.17692307692306,48.22,0.6512,0.6752,1.0,0.47058823529411764,0.8333333333333334,1.0,1.0,0.5,0.7307692307692307,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.5769230769230769,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_e0f8ddf_SmartAdditiveGAM_v4.py,apr20-claude-4.7-effort=medium-rerun4::e0f8ddf::SmartAdditiveGAM_v4
apr9-claude-effort=medium-main-result,0d899e4,RFFRidge_v1,Random Fourier Feature Ridge: kernel approximation with effective linear display,321.4307692307692,11.31,0.6047,0.7134,0.8333333333333334,0.5882352941176471,0.6666666666666666,0.0,1.0,0.5,0.8076923076923077,0.6153846153846154,0.7307692307692307,0.5384615384615384,0.7692307692307693,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_0d899e4_rff_ridge.py,apr9-claude-effort=medium-main-result::0d899e4::RFFRidge_v1
apr12-codex-5.3-effort=default,60c55fe,SparseScoreCalibV1,Sparse standardized ridge score over top features with optional two-knot hinge calibration on the 1D score,321.5923076923077,27.54,0.4651,0.6115,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.5,1.0,0.1,0.7307692307692307,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.6153846153846154,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_60c55fe_sparsescorecalibv1.py,apr12-codex-5.3-effort=default::60c55fe::SparseScoreCalibV1
apr13-claude-effort=high,ebc3a83,RidgeGBMResid_v4,"Ridge display + scaled GBM correction (0.4x weight, 20 stumps, lr=0.05)",324.60769230769233,8.62,0.7674,,1.0,0.6470588235294118,0.6666666666666666,0.0,1.0,1.0,,,,,,,,apr13-claude-effort=high::ebc3a83::RidgeGBMResid_v4
apr12-codex-5.3-effort=default,0eee18f,DenseRidgeOneKnotV1,Dense ridge linear equation with holdout-selected alpha plus one learned one-feature two-hinge knot correction for nonlinear residuals,325.2846153846154,22.6,0.6279,0.6497,0.8333333333333334,0.6470588235294118,0.6666666666666666,0.0,0.5,0.6,0.9615384615384616,0.5384615384615384,0.5769230769230769,0.5,0.46153846153846156,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_0eee18f_denseridgeoneknotv1.py,apr12-codex-5.3-effort=default::0eee18f::DenseRidgeOneKnotV1
apr12-codex-5.3-effort=default,48f65c7,SparseHybridSymV1,Sparse linear backbone with one greedy hinge and one greedy interaction term in a single additive symbolic equation,325.33846153846156,11.86,0.5116,0.6433,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.5,1.0,0.3,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.34615384615384615,0.5769230769230769,0.9629629629629629,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_48f65c7_sparsehybridsymv1.py,apr12-codex-5.3-effort=default::48f65c7::SparseHybridSymV1
apr12-codex-5.3-effort=default,25a74e5,ResidualSymbolicRidgeV1,Ridge linear backbone with up to two greedily selected symbolic residual terms (hinge/square/interaction) and explicit exact equation,325.4076923076923,19.65,0.5814,0.6624,0.8333333333333334,0.47058823529411764,0.8333333333333334,0.0,1.0,0.5,0.9230769230769231,0.5384615384615384,0.6538461538461539,0.38461538461538464,0.6153846153846154,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_25a74e5_residualsymbolicridgev1.py,apr12-codex-5.3-effort=default::25a74e5::ResidualSymbolicRidgeV1
apr20-claude-4.7-effort=medium-rerun4,4b4ec30,SmartAdditiveGAM_v10,"SmartAdditiveGAM 200 rounds, lr=0.1, min_leaf=5, R^2>0.80, 3 smoothing passes",325.54615384615386,49.15,0.7907,0.6815,1.0,0.6470588235294118,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.8518518518518519,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_4b4ec30_SmartAdditiveGAM_v10.py,apr20-claude-4.7-effort=medium-rerun4::4b4ec30::SmartAdditiveGAM_v10
apr12-codex-5.3-effort=default,9f13fe0,SparseLinearResidualStumpsV1,Sparse ridge-like linear backbone plus a short additive list of greedy residual decision stumps with explicit rule equations,326.0153846153846,20.97,0.4651,0.6433,0.8333333333333334,0.35294117647058826,0.3333333333333333,0.0,0.5,0.6,0.8461538461538461,0.5384615384615384,0.7692307692307693,0.38461538461538464,0.5,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_9f13fe0_sparse_linear_residual_stumps_v1.py,apr12-codex-5.3-effort=default::9f13fe0::SparseLinearResidualStumpsV1
apr19-claude-4.7-effort=medium-rerun2,f53ad88,WinsorizedSparseOLS,"Clip features to [p1,p99] then LassoCV-select top-8, OLS refit",326.94615384615383,31.66,0.6512,0.7261,1.0,0.4,1.0,0.5,1.0,0.7,0.8076923076923077,0.5384615384615384,0.7307692307692307,0.6538461538461539,0.8461538461538461,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_f53ad88_WinsorizedSparseOLS.py,apr19-claude-4.7-effort=medium-rerun2::f53ad88::WinsorizedSparseOLS
apr13-claude-effort=high,855af35,CyclicBoostGAM_v1,EBM-style cyclic boosting GAM with adaptive linear/table display per feature,327.0153846153846,11.46,0.4419,0.586,0.5,0.4117647058823529,0.8333333333333334,0.0,0.5,0.3,0.46153846153846156,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5769230769230769,0.9259259259259259,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_855af35_CyclicBoostGAM_v1.py,apr13-claude-effort=high::855af35::CyclicBoostGAM_v1
